id,title,condition,category_id,category_name,seller_id,seller_nickname,original_price,sale_price,available_quantity,store_pick_up,free_shipping,state_name,city_name
MLB3840390691,Senhora Paçoca Diet Zero Açúcar Display 24 Unidades ,new,MLB457510,Festas e Lembrancinhas,1966923359,DASENHORA,39.99,25.99,50,False,False,São Paulo,São Paulo
MLB5124799436,Pacoca Pacoquita Quadrada Embrulhada 20g Sta Helena Amendoim,new,MLB457510,Festas e Lembrancinhas,166199746,VALENTE DOCES,,32.9,1,False,False,São Paulo,São Paulo
MLB3495995541,50 Un Balão Bubble 24 Polegadas 60cm Transparente Premium,new,MLB74678,Festas e Lembrancinhas,623886447,ELLEGANTO,,50.05,500,False,False,São Paulo,São Paulo
MLB4973977932,Copo Plástico Descartável Transparente 200ml P/ Água - 100un,new,MLB256845,Festas e Lembrancinhas,1490755675,KINGHIG,,12.8,500,False,False,Rio de Janeiro,Rio de Janeiro
MLB3438194795,"Canudo Comum Biodegradável 19,5cm Strawplast Com 100 Unidades Cor Transparente",new,MLB256843,Festas e Lembrancinhas,1076312253,PACKZ_EMBALAGENS.,12,11.4,50,False,False,São Paulo,Cotia
MLB4486932768,Napoles Inflador Compressor Elétrico Bomba Encher Balões Bexiga 110v,new,MLB432173,Festas e Lembrancinhas,376934766,EXDECOROFICIAL,,78.9,100,False,False,São Paulo,São Paulo
MLB4932622602,Pulseira De Neon Para Hora Da Balada Com 100 Unidades Festa Brilho Fluorescente,new,MLB46235,Festas e Lembrancinhas,453220997,STORE_SS,47.69,29,50,False,False,São Paulo,Jundiaí
MLB5177046420,10 Balão Flor Margarida Branca 45cm Decoração Festa,new,MLB74678,Festas e Lembrancinhas,215166071,BVEX ECOMM,,25.19,500,False,False,São Paulo,Guarujá
MLB4954126642,Teleri Festas Suporte Balão 50 Unidades Transparentes 33cm,new,MLB257366,Festas e Lembrancinhas,214885866,SENADIASDISTRIBUIDORA,24.99,20.49,1,False,False,Minas Gerais,Santo Antônio do Monte
MLB3767504991,Pulseira Neon 200 Und Balada Festa Fluorescente Led Brilho,new,MLB46235,Festas e Lembrancinhas,1024235833,PRADOVANESSA20211122193318,,55.9,100,False,False,São Paulo,São Paulo
MLB4668021988,Arco Romano Painel Desmontável Para Festa ,new,MLB256818,Festas e Lembrancinhas,507262295,DESIGNER ILUMINAÇÃO,,78.9,50,False,False,São Paulo,Porto Ferreira
MLB3414628451,"Caixa Canudo Colher Mexedor Para Caipirinha 5,8mm 1.200 Und Cor Preto",new,MLB256843,Festas e Lembrancinhas,731760667,BRESTER,145.27,132.19,1,False,True,Santa Catarina,Orleans
MLB5093700072,444 Unid. Bexiga De Água Water Ballons Brincadeiras De Verão,new,MLB74678,Festas e Lembrancinhas,1310569560,DLTRTECH,,68.36,250,False,False,São Paulo,São Paulo
MLB3615353841,Balão Bubble Transparente 18 Polegadas 45cm Top Kit C\50,new,MLB74678,Festas e Lembrancinhas,1531369271,PLATINUMLOJA2020,,33.04,250,False,False,São Paulo,São Paulo
MLB5145141462,.pulseira Neon 100 Unidades Tubo Balada Adereços Festa Aniversário Fluorescente,new,MLB46235,Festas e Lembrancinhas,154715472,MAFE4871210,32,27.52,1,False,False,São Paulo,São Paulo
MLB3877410399,Inflador De Ar Elétrico Máquina Encher Baloes Bexigas Festa,new,MLB432173,Festas e Lembrancinhas,621419111,MEUIMPORTADORBRLTDA,78.9,65.49,200,False,False,Santa Catarina,São José
MLB3822842367,Corante Para Tingir Roupas E Tecidos Tupy Várias Cores Cor Amarelo,new,MLB457426,Festas e Lembrancinhas,1031183868,DENICOLY20211202121250,,12.79,1,False,False,São Paulo,São José dos Campos
MLB5028158452,"Tapete De Festa Em Lona 3,00 X 1,50 Diversos Modelos Cor Frozen Gelo Neve",new,MLB256818,Festas e Lembrancinhas,330120274,WFESTASDECOR,,179,50,False,True,Rio de Janeiro,Rio de Janeiro
MLB3630736379,Balão Bexiga Redondo Cores Lisas 9 Polegadas 50 Unidades,new,MLB74678,Festas e Lembrancinhas,1672167990,ONFESTASATACADO,20.9,16.72,500,False,False,São Paulo,Ribeirão Preto
MLB5028107646,"Tapete De Festa Em Lona 3,00 X 1,50 Para Decoração Temático Cor Flores Aquarela",new,MLB256818,Festas e Lembrancinhas,330120274,WFESTASDECOR,,179,50,False,True,Rio de Janeiro,Rio de Janeiro
MLB3487087942,"Suporte Para Balão Bexiga De Chão - 1,68 - 19 Hastes - 2 Und",new,MLB257366,Festas e Lembrancinhas,1330913470,KAKAKAKA20230314194218,67.9,46.17,50,False,False,São Paulo,São Paulo
MLB5084837444,120un Copo Descartável Supremo 300ml Cristal Semi Acrílico,new,MLB256845,Festas e Lembrancinhas,1995237122,TUTSVARIEDADES,,41.9,1,False,False,São Paulo,São Paulo
MLB3760823935,10 Unidades Balão Bubble - 24 Polegadas - 60 Cm - Cristal,new,MLB74678,Festas e Lembrancinhas,620751891,CLICKSHOP 10,,26.9,50,False,False,São Paulo,São Paulo
MLB3594184965,Copo Papel Branco 60ml Biodegradável Térmico Café 100un,new,MLB256845,Festas e Lembrancinhas,1318629568,NATUREPACKDESCARTAVEIS,,21.97,250,False,False,São Paulo,São Bernardo do Campo
MLB4384494620,Vela Estrelinha Faíscas Mais Tempo Cartela Com 4 Unidades,new,MLB256822,Festas e Lembrancinhas,214885866,SENADIASDISTRIBUIDORA,10.99,9.45,100,False,False,Minas Gerais,Santo Antônio do Monte
MLB3801149789,Kit 6 Canudos De Aço Inox Com Escova De Limpeza,new,MLB256843,Festas e Lembrancinhas,268666787,DANSHOP MAGAZINE,,15.8,100,False,False,São Paulo,São Sebastião
MLB4944583990,50 Unidades De Balões Bolha Transparentes De 22 Cm,new,MLB74678,Festas e Lembrancinhas,1024235833,PRADOVANESSA20211122193318,,28.9,150,False,False,São Paulo,São Paulo
MLB5166534470,Tiara Medusa Cobras Serpentes Mitologia Grega Festa Fantasia Cor Ouro,new,MLB256812,Festas e Lembrancinhas,458453444,JUJU MAGAZINE,49.99,48.49,1,False,False,Rio de Janeiro,Rio das Ostras
MLB3832266553,Masteli Suporte Pega Balão Bexigas Varetas Hastes 33cm 50 Unidades,new,MLB257366,Festas e Lembrancinhas,272362304,MARISTIE_SHOP,,21.51,50,False,False,São Paulo,Itapetininga
MLB4519794076,Bomba Manual De Encher Inflar Balão Bexiga Ida E Volta Cor Colorido,new,MLB432172,Festas e Lembrancinhas,427630663,ARTPREMIUM LOJA,,13.63,1,False,False,São Paulo,São Paulo
MLB4997363712,Kit 50 Unidades Balao Bubble Bolha Transparente 24 Polegadas,new,MLB74678,Festas e Lembrancinhas,1629517290,BALAOMAGICOGYN,,59.9,250,False,False,Goiás,Goiânia
MLB3591059699,Canudo Colorido Flexível P/ Drinks Refri 100und Strawplast Cor Variadas,new,MLB256843,Festas e Lembrancinhas,731760667,BRESTER,14.18,12.19,100,False,False,Santa Catarina,Orleans
MLB4608466864,Canudo Colher Mexedor Preto Strawplast Para Drinks 100 Und,new,MLB256843,Festas e Lembrancinhas,26173950,LEOMARKET DIS,18.9,13.6,500,False,False,São Paulo,Osasco
MLB4501859918,Inflador Compressor Bomba Balões Bexigas Festas 110v 2 Bicos Cor Rosa,new,MLB432172,Festas e Lembrancinhas,789476223,RENOVE_DECOR,,78.44,1,False,False,Rio de Janeiro,Rio de Janeiro
MLB3913182813,Balão Bubble Bolha Transparente 24 Pol Pacote Com 50 Und,new,MLB74678,Festas e Lembrancinhas,158911086,777VARIEDADES,,72,1,False,False,São Paulo,São Paulo
MLB4988360348,Chapéu Do Chaves / Gorro / Boné,new,MLB256811,Festas e Lembrancinhas,1342517000,GEMARTGEMART20230330212040,,27.18,1,False,False,São Paulo,São Paulo
MLB4410659190,Escudo Do Capitão América 30cm Alumínio Brinquedo Crianças Cor Escudo Capitão America Vingadores,new,MLB455860,Festas e Lembrancinhas,556245988,COMNET-COMERCIOELETRONICO,,49.9,100,False,False,São Paulo,São Paulo
MLB4261700912,Pistache Decor Capa De Porta Decoração Festa Tecido Com Elástico 0.85x2.10m Cor Papai Noel Natal Anv-2879,new,MLB256818,Festas e Lembrancinhas,226500948,PERSONALIZADOSIDEAL,,59.9,1,False,False,São Paulo,Birigui
MLB3634543866,Balão Bexiga Metalizado 25 Unidades - N°9 - Diversas Cores,new,MLB74678,Festas e Lembrancinhas,1330913470,KAKAKAKA20230314194218,,25.5,500,False,False,São Paulo,São Paulo
MLB3788030144,Canudo Preto De Plástico Biodegradável Para Drinks 250 Unid,new,MLB256843,Festas e Lembrancinhas,349549493,PB FESTAS,22.9,19.69,1,False,False,São Paulo,São Paulo
MLB2629529337,"Tnt 60g - Rolo Com 50 Metros 1,40 De Largura",new,MLB256815,Festas e Lembrancinhas,1066070366,TATAMES SPORTS,,78.9,250,False,False,São Paulo,Tietê
MLB3345674069,Bomba Manual Para Encher Balão - Bomba Para Balão Cor Sortido,new,MLB432172,Festas e Lembrancinhas,1168717189,MP FEST,,15.9,1,False,False,São Paulo,Garça
MLB4846377134,50 Balões Festa Modelagem Canudo Maleável Diversas Cores Cor Transparente Liso,new,MLB74678,Festas e Lembrancinhas,1258695247,FESTOU,,24.79,1,False,False,São Paulo,Sorocaba
MLB4689825944,Cartola Chapéu + Gravata Borboleta + Suspensório Cor Preto,new,MLB256811,Festas e Lembrancinhas,348461660,ANIMAFEST CAMPINAS,45.9,34.2,1,False,False,São Paulo,Campinas
MLB3865128531,Copo Branco Descartável Papel Biodegradável C/ 100un - 180ml,new,MLB256845,Festas e Lembrancinhas,777058595,FIESTAPARTYFESTA,35.2,31.35,1,False,False,São Paulo,São Paulo
MLB4970715340,Mca Suporte Para Balão Bexiga Pega Balão 50cm 50 Unidades,new,MLB257366,Festas e Lembrancinhas,1024235833,PRADOVANESSA20211122193318,53.9,44.73,1,False,False,São Paulo,São Paulo
MLB3852320769,333 Bexigas Balão Com Enchedor De Água Gincana De Verão War,new,MLB74678,Festas e Lembrancinhas,1986681524,AD20240910165615,,45.95,150,False,False,São Paulo,São Paulo
MLB3507619773,Brene Horse Goma Para Feltro 500ml Cor Transparente,new,MLB256811,Festas e Lembrancinhas,273171720,SELARIA IGAPO,,66.07,50,False,False,Paraná,Londrina
MLB4409440422,Bomba Para Encher Bexigas - 2x Mais Rápido Festa Cor Sortida,new,MLB432172,Festas e Lembrancinhas,161873772,DRI.SHOPBRAG,14.9,11.02,1,False,False,São Paulo,Bragança Paulista
MLB3574487979,Fumaça Latão 75mm Chá Revelação Azul Rosa Lilás Verde Festas,new,MLB277583,Festas e Lembrancinhas,214885866,SENADIASDISTRIBUIDORA,59.99,55.79,500,False,False,Minas Gerais,Santo Antônio do Monte
